sunspots,dates,year,month,lag_1_sunspots,lag_2_sunspots,lag_3_sunspots,lag_4_sunspots,lag_5_sunspots,lag_6_sunspots,lag_12_sunspots,lag_24_sunspots,lag_36_sunspots,avg_3_sunspots,avg_6_sunspots,avg_12_sunspots,avg_24_sunspots,avg_36_sunspots,roll_max_sunspots,roll_min_sunspots,roll_avg_sunspots,target_dates,target_sunspots
12.3,1879-10-31,1879,10,6.1,10.7,7.5,4.8,2.4,6.2,1.1,6.7,14.3,9.699999999999978,7.300000000000185,4.666666666666593,4.529166666666703,7.147222222222171,238.9,0.0,47.41515923566881,1890-08-31,8.5
12.9,1879-11-30,1879,11,12.3,6.1,10.7,7.5,4.8,2.4,4.1,14.5,9.9,10.43333333333331,9.050000000000184,5.399999999999927,4.462500000000037,7.230555555555504,238.9,0.0,47.39318905155953,1890-09-30,17.2
7.2,1879-12-31,1879,12,12.9,12.3,6.1,10.7,7.5,4.8,0.5,2.3,8.2,10.799999999999978,9.450000000000186,5.95833333333326,4.666666666666703,7.202777777777726,238.9,0.0,47.36762086513996,1890-10-31,11.2
24.0,1880-01-31,1880,1,7.2,12.9,12.3,6.1,10.7,7.5,0.8,3.3,24.4,14.69999999999998,12.200000000000186,7.891666666666594,5.529166666666704,7.191666666666616,238.9,0.0,47.352765416401795,1890-11-30,9.6
27.5,1880-02-29,1880,2,24.0,7.2,12.9,12.3,6.1,10.7,0.6,6.0,8.7,19.566666666666645,15.000000000000185,10.13333333333326,6.425000000000037,7.713888888888838,238.9,0.0,47.340152477763674,1890-12-31,7.8
19.5,1880-03-31,1880,3,27.5,24.0,7.2,12.9,12.3,6.1,0.0,7.8,11.7,23.666666666666647,17.23333333333352,11.75833333333326,6.912500000000037,7.930555555555505,238.9,0.0,47.3224761904762,1891-01-31,13.5
19.3,1880-04-30,1880,4,19.5,27.5,24.0,7.2,12.9,12.3,6.2,0.1,15.8,22.09999999999998,18.400000000000187,12.849999999999929,7.712500000000038,8.027777777777727,238.9,0.0,47.3046954314721,1891-02-28,22.2
23.5,1880-05-31,1880,5,19.3,19.5,27.5,24.0,7.2,12.9,2.4,5.8,21.2,20.766666666666648,20.166666666666853,14.608333333333261,8.450000000000037,8.091666666666617,238.9,0.0,47.28960050729234,1891-03-31,10.4
34.1,1880-06-30,1880,6,23.5,19.3,19.5,27.5,24.0,7.2,4.8,6.4,13.4,25.633333333333315,24.650000000000187,17.049999999999926,9.604166666666703,8.666666666666618,238.9,0.0,47.281242078580505,1891-04-30,20.5
21.9,1880-07-31,1880,7,34.1,23.5,19.3,19.5,27.5,24.0,7.5,0.1,5.9,26.499999999999982,24.300000000000185,18.249999999999925,10.512500000000037,9.111111111111063,238.9,0.0,47.26516782773909,1891-05-31,41.1
48.1,1880-08-31,1880,8,21.9,34.1,23.5,19.3,19.5,27.5,10.7,0.0,6.3,34.69999999999998,27.73333333333352,21.366666666666593,12.516666666666703,10.272222222222174,238.9,0.0,47.265696202531664,1891-06-30,48.3
66.0,1880-09-30,1880,9,48.1,21.9,34.1,23.5,19.3,19.5,6.1,5.3,16.4,45.333333333333314,35.48333333333352,26.358333333333263,15.04583333333337,11.649999999999952,238.9,0.0,47.277545857052516,1891-07-31,58.8
43.0,1880-10-31,1880,10,66.0,48.1,21.9,34.1,23.5,19.3,12.3,1.1,6.7,52.366666666666646,39.433333333333515,28.916666666666597,16.791666666666703,12.658333333333285,238.9,0.0,47.274841972187126,1891-08-31,33.2
30.7,1880-11-30,1880,11,43.0,66.0,48.1,21.9,34.1,23.5,12.9,4.1,14.5,46.56666666666664,40.63333333333352,30.39999999999993,17.900000000000034,13.108333333333285,238.9,0.0,47.26437144662036,1891-09-30,53.8
29.6,1880-12-31,1880,12,30.7,43.0,66.0,48.1,21.9,34.1,7.2,0.5,2.3,34.43333333333331,39.88333333333352,32.2666666666666,19.112500000000036,13.86666666666662,238.9,0.0,47.25321969696972,1891-10-31,51.5
36.4,1881-01-31,1881,1,29.6,30.7,43.0,66.0,48.1,21.9,24.0,0.8,3.3,32.23333333333331,42.30000000000018,33.29999999999993,20.595833333333367,14.786111111111062,238.9,0.0,47.24637223974765,1891-11-30,41.9
53.2,1881-02-28,1881,2,36.4,29.6,30.7,43.0,66.0,48.1,27.5,0.6,6.0,39.73333333333331,43.15000000000018,35.4416666666666,22.787500000000033,16.097222222222175,238.9,0.0,47.25012610340481,1891-12-31,32.3
51.5,1881-03-31,1881,3,53.2,36.4,29.6,30.7,43.0,66.0,19.5,0.0,7.8,47.03333333333331,40.73333333333352,38.10833333333326,24.933333333333366,17.311111111111064,238.9,0.0,47.25280403276624,1892-01-31,69.1
51.7,1881-04-30,1881,4,51.5,53.2,36.4,29.6,30.7,43.0,19.3,6.2,0.1,52.133333333333304,42.183333333333515,40.80833333333326,26.829166666666698,18.744444444444397,238.9,0.0,47.25560453400505,1892-02-29,75.6
43.5,1881-05-31,1881,5,51.7,51.5,53.2,36.4,29.6,30.7,23.5,2.4,5.8,48.89999999999998,44.316666666666855,42.47499999999993,28.5416666666667,19.79166666666662,238.9,0.0,47.25324103209567,1892-03-31,49.9
60.5,1881-06-30,1881,6,43.5,51.7,51.5,53.2,36.4,29.6,34.1,4.8,6.4,51.89999999999998,49.466666666666846,44.674999999999926,30.862500000000036,21.2944444444444,238.9,0.0,47.26157232704404,1892-04-30,69.6
76.9,1881-07-31,1881,7,60.5,43.5,51.7,51.5,53.2,36.4,21.9,7.5,0.1,60.299999999999976,56.216666666666846,49.25833333333326,33.7541666666667,23.427777777777735,238.9,0.0,47.28020113136393,1892-05-31,79.6
58.0,1881-08-31,1881,8,76.9,60.5,43.5,51.7,51.5,53.2,48.1,10.7,0.0,65.13333333333331,57.01666666666685,50.08333333333326,35.72500000000003,25.038888888888845,238.9,0.0,47.286934673366844,1892-06-30,76.3
53.2,1881-09-30,1881,9,58.0,76.9,60.5,43.5,51.7,51.5,66.0,6.1,5.3,62.69999999999997,57.30000000000018,49.016666666666595,37.687500000000036,26.3694444444444,238.9,0.0,47.29064657878218,1892-07-31,76.8
64.0,1881-10-31,1881,10,53.2,58.0,76.9,60.5,43.5,51.7,43.0,12.3,1.1,58.39999999999997,59.350000000000186,50.766666666666595,39.841666666666704,28.116666666666625,238.9,0.0,47.30112923462987,1892-08-31,101.4
54.8,1881-11-30,1881,11,64.0,53.2,58.0,76.9,60.5,43.5,30.7,12.9,4.1,57.33333333333329,61.23333333333352,52.77499999999992,41.587500000000034,29.52499999999996,238.9,0.0,47.30583072100315,1892-09-30,62.8
47.3,1881-12-31,1881,12,54.8,64.0,53.2,58.0,76.9,60.5,29.6,7.2,0.5,55.366666666666625,59.03333333333352,54.249999999999915,43.25833333333336,30.824999999999957,238.9,0.0,47.305827067669185,1892-10-31,70.5
45.0,1882-01-31,1882,1,47.3,54.8,64.0,53.2,58.0,76.9,36.4,24.0,0.8,49.033333333333296,53.716666666666846,54.96666666666658,44.13333333333336,32.052777777777735,238.9,0.0,47.30438321853477,1892-11-30,65.4
69.3,1882-02-28,1882,2,45.0,47.3,54.8,64.0,53.2,58.0,53.2,27.5,0.6,53.866666666666625,55.600000000000186,56.308333333333245,45.87500000000003,33.96111111111107,238.9,0.0,47.31814768460577,1892-12-31,78.6
67.5,1882-03-31,1882,3,69.3,45.0,47.3,54.8,64.0,53.2,51.5,19.5,0.0,60.599999999999966,57.98333333333352,57.64166666666657,47.87500000000003,35.83611111111107,238.9,0.0,47.33076923076924,1893-01-31,75.0
95.8,1882-04-30,1882,4,67.5,69.3,45.0,47.3,54.8,64.0,51.7,19.3,6.2,77.5333333333333,63.28333333333352,61.31666666666657,51.06250000000003,38.32499999999996,238.9,0.0,47.36106250000002,1893-02-28,73.0
64.1,1882-05-31,1882,5,95.8,67.5,69.3,45.0,47.3,54.8,43.5,23.5,2.4,75.79999999999997,64.83333333333353,63.03333333333324,52.75416666666669,40.03888888888884,238.9,0.0,47.37151780137416,1893-03-31,65.7
45.2,1882-06-30,1882,6,64.1,95.8,67.5,69.3,45.0,47.3,60.5,34.1,4.8,68.36666666666663,64.48333333333352,61.75833333333324,53.2166666666667,41.16111111111107,238.9,0.0,47.37016229712861,1893-04-30,88.1
45.4,1882-07-31,1882,7,45.2,64.1,95.8,67.5,69.3,45.0,76.9,21.9,7.5,51.566666666666634,64.55000000000018,59.13333333333324,54.19583333333336,42.213888888888846,238.9,0.0,47.36893325015597,1893-05-31,84.7
40.4,1882-08-31,1882,8,45.4,45.2,64.1,95.8,67.5,69.3,58.0,48.1,10.7,43.666666666666636,59.73333333333351,57.66666666666657,53.875000000000036,43.03888888888885,238.9,0.0,47.36458852867832,1893-06-30,88.2
57.7,1882-09-30,1882,9,40.4,45.4,45.2,64.1,95.8,67.5,53.2,66.0,6.1,47.83333333333331,58.10000000000017,58.04166666666657,53.529166666666704,44.472222222222186,238.9,0.0,47.371028037383184,1893-07-31,88.8
59.2,1882-10-31,1882,10,57.7,40.4,45.4,45.2,64.1,95.8,64.0,43.0,12.3,52.4333333333333,52.00000000000017,57.64166666666657,54.20416666666671,45.77499999999996,238.9,0.0,47.37839352428394,1893-08-31,129.2
84.4,1882-11-30,1882,11,59.2,57.7,40.4,45.4,45.2,64.1,54.8,30.7,12.9,67.09999999999997,55.3833333333335,60.10833333333324,56.44166666666671,47.76111111111108,238.9,0.0,47.4014312383323,1893-09-30,77.9
41.8,1882-12-31,1882,12,84.4,59.2,57.7,40.4,45.4,45.2,47.3,29.6,7.2,61.799999999999976,54.81666666666684,59.64999999999991,56.950000000000045,48.722222222222186,238.9,0.0,47.39794776119403,1893-10-31,79.7
60.6,1883-01-31,1883,1,41.8,84.4,59.2,57.7,40.4,45.4,45.0,36.4,24.0,62.266666666666644,57.350000000000186,60.94999999999991,57.95833333333337,49.73888888888885,238.9,0.0,47.40615288999379,1893-11-30,75.1
46.9,1883-02-28,1883,2,60.6,41.8,84.4,59.2,57.7,40.4,69.3,53.2,27.5,49.766666666666644,58.433333333333515,59.08333333333325,57.695833333333375,50.27777777777774,238.9,0.0,47.40583850931677,1893-12-31,93.8
42.8,1883-03-31,1883,3,46.9,60.6,41.8,84.4,59.2,57.7,67.5,51.5,19.5,50.09999999999997,55.95000000000019,57.02499999999991,57.33333333333337,50.92499999999996,238.9,0.0,47.40297951582868,1894-01-31,83.2
82.1,1883-04-30,1883,4,42.8,46.9,60.6,41.8,84.4,59.2,95.8,51.7,19.3,57.266666666666644,59.76666666666686,55.88333333333325,58.60000000000003,52.6694444444444,238.9,0.0,47.42450372208438,1894-02-28,84.6
32.1,1883-05-31,1883,5,82.1,42.8,46.9,60.6,41.8,84.4,64.1,43.5,23.5,52.33333333333331,51.0500000000002,53.21666666666658,58.12500000000003,52.90833333333329,238.9,0.0,47.41500309981402,1894-03-31,52.3
76.5,1883-06-30,1883,6,32.1,82.1,42.8,46.9,60.6,41.8,45.2,60.5,34.1,63.56666666666664,56.833333333333535,55.82499999999991,58.79166666666669,54.08611111111107,238.9,0.0,47.4330235439901,1894-04-30,81.6
80.6,1883-07-31,1883,7,76.5,32.1,82.1,42.8,46.9,60.6,45.4,76.9,21.9,63.06666666666664,60.166666666666856,58.75833333333325,58.945833333333354,55.71666666666662,238.9,0.0,47.45356037151704,1894-05-31,101.2
46.0,1883-08-31,1883,8,80.6,76.5,32.1,82.1,42.8,46.9,40.4,58.0,48.1,67.69999999999997,60.01666666666686,59.224999999999916,58.445833333333354,55.65833333333329,238.9,0.0,47.452660891089124,1894-06-30,98.9
52.6,1883-09-30,1883,9,46.0,80.6,76.5,32.1,82.1,42.8,57.7,53.2,66.0,59.73333333333331,61.6500000000002,58.79999999999992,58.42083333333335,55.28611111111107,238.9,0.0,47.455844155844176,1894-07-31,106.0
83.8,1883-10-31,1883,10,52.6,46.0,80.6,76.5,32.1,82.1,59.2,64.0,43.0,60.799999999999976,61.933333333333536,60.84999999999991,59.245833333333344,56.419444444444395,238.9,0.0,47.47830655129792,1894-08-31,70.3
84.5,1883-11-30,1883,11,83.8,52.6,46.0,80.6,76.5,32.1,84.4,54.8,30.7,73.63333333333331,70.66666666666687,60.85833333333324,60.48333333333335,57.91388888888884,238.9,0.0,47.501173563928376,1894-09-30,65.9
75.9,1883-12-31,1883,12,84.5,83.8,52.6,46.0,80.6,76.5,41.8,47.3,29.6,81.39999999999998,70.56666666666688,63.69999999999991,61.67500000000002,59.19999999999996,238.9,0.0,47.51870370370372,1894-10-31,75.5
91.5,1884-01-31,1884,1,75.9,84.5,83.8,52.6,46.0,80.6,60.6,45.0,36.4,83.96666666666664,72.38333333333354,66.2749999999999,63.61250000000002,60.73055555555551,238.9,0.0,47.54583590376313,1894-11-30,56.6
86.9,1884-02-29,1884,2,91.5,75.9,84.5,83.8,52.6,46.0,46.9,69.3,53.2,84.76666666666664,79.2000000000002,69.60833333333325,64.34583333333336,61.66666666666663,238.9,0.0,47.57009864364983,1894-12-31,60.0
86.8,1884-03-31,1884,3,86.9,91.5,75.9,84.5,83.8,52.6,42.8,67.5,51.5,88.39999999999998,84.90000000000019,73.2749999999999,65.15000000000002,62.64722222222219,238.9,0.0,47.59426987061,1895-01-31,63.3
76.1,1884-04-30,1884,4,86.8,86.9,91.5,75.9,84.5,83.8,82.1,95.8,51.7,83.26666666666664,83.61666666666686,72.7749999999999,64.3291666666667,63.32499999999997,238.9,0.0,47.61182266009855,1895-02-28,67.2
66.5,1884-05-31,1884,5,76.1,86.8,86.9,91.5,75.9,84.5,32.1,64.1,43.5,76.46666666666664,80.61666666666686,75.64166666666658,64.42916666666669,63.96388888888886,238.9,0.0,47.623446153846174,1895-03-31,61.0
51.2,1884-06-30,1884,6,66.5,76.1,86.8,86.9,91.5,75.9,76.5,45.2,60.5,64.59999999999997,76.5000000000002,73.53333333333325,64.67916666666669,63.70555555555552,238.9,0.0,47.62564575645759,1895-04-30,76.9
53.1,1884-07-31,1884,7,51.2,66.5,76.1,86.8,86.9,91.5,80.6,45.4,76.9,56.9333333333333,70.10000000000021,71.24166666666657,65.00000000000001,63.0444444444444,238.9,0.0,47.62901044867857,1895-05-31,67.5
55.8,1884-08-31,1884,8,53.1,51.2,66.5,76.1,86.8,86.9,46.0,40.4,58.0,53.36666666666664,64.91666666666687,72.05833333333324,65.64166666666668,62.9833333333333,238.9,0.0,47.63402948402951,1895-06-30,71.5
61.9,1884-09-30,1884,9,55.8,53.1,51.2,66.5,76.1,86.8,52.6,57.7,53.2,56.9333333333333,60.76666666666686,72.83333333333324,65.81666666666668,63.22499999999997,238.9,0.0,47.64278698588093,1895-07-31,47.8
47.8,1884-10-31,1884,10,61.9,55.8,53.1,51.2,66.5,76.1,83.8,59.2,64.0,55.16666666666663,56.05000000000019,69.83333333333324,65.34166666666668,62.77499999999998,238.9,0.0,47.642883435582846,1895-08-31,68.9
36.6,1884-11-30,1884,11,47.8,61.9,55.8,53.1,51.2,66.5,84.5,84.4,54.8,48.76666666666663,51.06666666666686,65.84166666666657,63.35,62.26944444444442,238.9,0.0,47.636112814224425,1895-09-30,57.7
47.2,1884-12-31,1884,12,36.6,47.8,61.9,55.8,53.1,51.2,75.9,41.8,47.3,43.86666666666664,50.4000000000002,63.44999999999991,63.57500000000001,62.26666666666662,238.9,0.0,47.63584558823532,1895-10-31,67.9
42.8,1885-01-31,1885,1,47.2,36.6,47.8,61.9,55.8,53.1,91.5,60.6,45.0,42.19999999999997,48.68333333333353,59.39166666666657,62.83333333333334,62.20555555555552,238.9,0.0,47.63288426209433,1895-11-30,47.2
71.8,1885-02-28,1885,2,42.8,47.2,36.6,47.8,61.9,55.8,86.9,46.9,69.3,53.9333333333333,51.35000000000019,58.13333333333324,63.87083333333334,62.27499999999996,238.9,0.0,47.64767441860468,1895-12-31,70.7
49.8,1885-03-31,1885,3,71.8,42.8,47.2,36.6,47.8,61.9,86.8,42.8,67.5,54.79999999999996,49.33333333333352,55.049999999999905,64.16250000000001,61.7833333333333,238.9,0.0,47.6489908256881,1896-01-31,29.0
55.0,1885-04-30,1885,4,49.8,71.8,42.8,47.2,36.6,47.8,76.1,82.1,95.8,58.86666666666664,50.53333333333352,53.29166666666657,63.03333333333334,60.64999999999996,238.9,0.0,47.653484107579494,1896-02-29,57.4
73.0,1885-05-31,1885,5,55.0,49.8,71.8,42.8,47.2,36.6,66.5,32.1,64.1,59.26666666666663,56.600000000000186,53.833333333333236,64.73750000000001,60.89722222222219,238.9,0.0,47.668967623701924,1896-03-31,52.0
83.7,1885-06-30,1885,6,73.0,55.0,49.8,71.8,42.8,47.2,51.2,76.5,45.2,70.56666666666663,62.683333333333515,56.54166666666657,65.03750000000001,61.96666666666663,238.9,0.0,47.69096459096462,1896-04-30,43.8
66.5,1885-07-31,1885,7,83.7,73.0,55.0,49.8,71.8,42.8,53.1,80.6,45.4,74.39999999999996,66.63333333333351,57.65833333333324,64.45000000000002,62.55277777777774,238.9,0.0,47.70244051250766,1896-05-31,27.7
50.0,1885-08-31,1885,8,66.5,83.7,73.0,55.0,49.8,71.8,55.8,46.0,40.4,66.7333333333333,63.00000000000018,57.174999999999905,64.61666666666669,62.81944444444441,238.9,0.0,47.70384146341466,1896-06-30,49.0
39.6,1885-09-30,1885,9,50.0,66.5,83.7,73.0,55.0,49.8,61.9,52.6,57.7,52.0333333333333,61.30000000000018,55.31666666666658,64.07500000000002,62.316666666666634,238.9,0.0,47.69890310786109,1896-07-31,45.0
38.7,1885-10-31,1885,10,39.6,50.0,66.5,83.7,73.0,55.0,47.8,83.8,59.2,42.76666666666663,58.58333333333351,54.55833333333325,62.195833333333354,61.747222222222184,238.9,0.0,47.69342265529845,1896-08-31,27.2
33.3,1885-11-30,1885,11,38.7,39.6,50.0,66.5,83.7,73.0,36.6,84.5,84.4,37.19999999999997,51.966666666666846,54.283333333333246,60.06250000000002,60.32777777777775,238.9,0.0,47.684662203286706,1896-09-30,61.3
21.7,1885-12-31,1885,12,33.3,38.7,39.6,50.0,66.5,83.7,47.2,75.9,41.8,31.233333333333295,41.63333333333352,52.158333333333246,57.80416666666668,59.7694444444444,238.9,0.0,47.6688564476886,1896-10-31,28.4
29.9,1886-01-31,1886,1,21.7,33.3,38.7,39.6,50.0,66.5,42.8,91.5,60.6,28.299999999999965,35.533333333333516,51.08333333333325,55.23750000000002,58.91666666666663,238.9,0.0,47.65805471124623,1896-11-30,38.0
25.9,1886-02-28,1886,2,29.9,21.7,33.3,38.7,39.6,50.0,71.8,86.9,46.9,25.833333333333297,31.51666666666685,47.25833333333325,52.695833333333354,58.33333333333329,238.9,0.0,47.64483596597815,1896-12-31,42.6
57.3,1886-03-31,1886,3,25.9,29.9,21.7,33.3,38.7,39.6,49.8,86.8,42.8,37.69999999999996,34.466666666666846,47.88333333333325,51.46666666666669,58.73611111111107,238.9,0.0,47.650698239222855,1897-01-31,40.6
43.7,1886-04-30,1886,4,57.3,25.9,29.9,21.7,33.3,38.7,55.0,76.1,82.1,42.29999999999996,35.30000000000018,46.941666666666585,50.116666666666696,57.6694444444444,238.9,0.0,47.64830097087381,1897-02-28,29.4
30.7,1886-05-31,1886,5,43.7,57.3,25.9,29.9,21.7,33.3,73.0,66.5,32.1,43.899999999999956,34.866666666666845,43.41666666666659,48.62500000000003,57.63055555555551,238.9,0.0,47.638023044269275,1897-03-31,29.1
27.1,1886-06-30,1886,6,30.7,43.7,57.3,25.9,29.9,21.7,83.7,51.2,76.5,33.83333333333329,35.76666666666684,38.699999999999925,47.62083333333336,56.25833333333329,238.9,0.0,47.62557575757578,1897-04-30,31.0
30.3,1886-07-31,1886,7,27.1,30.7,43.7,57.3,25.9,29.9,66.5,53.1,80.6,29.366666666666628,35.83333333333351,35.68333333333326,46.670833333333356,54.861111111111065,238.9,0.0,47.6150817686251,1897-05-31,20.0
16.9,1886-08-31,1886,8,30.3,27.1,30.7,43.7,57.3,25.9,50.0,55.8,46.0,24.766666666666623,34.33333333333351,32.924999999999926,45.05000000000003,54.052777777777735,238.9,0.0,47.596489104116245,1897-06-30,11.3
21.4,1886-09-30,1886,9,16.9,30.3,27.1,30.7,43.7,57.3,39.6,61.9,52.6,22.86666666666662,28.35000000000018,31.408333333333257,43.36250000000003,53.186111111111074,238.9,0.0,47.58064125831823,1897-07-31,27.6
8.6,1886-10-31,1886,10,21.4,16.9,30.3,27.1,30.7,43.7,38.7,47.8,83.8,15.63333333333329,22.50000000000018,28.899999999999924,41.7291666666667,51.097222222222186,238.9,0.0,47.55707376058044,1897-08-31,21.8
0.3,1886-11-30,1886,11,8.6,21.4,16.9,30.3,27.1,30.7,33.3,36.6,84.5,10.099999999999957,17.43333333333351,26.149999999999924,40.2166666666667,48.7583333333333,238.9,0.0,47.52851963746226,1897-09-30,48.1
12.4,1886-12-31,1886,12,0.3,8.6,21.4,16.9,30.3,27.1,21.7,47.2,75.9,7.099999999999959,14.983333333333514,25.374999999999925,38.766666666666694,46.994444444444404,238.9,0.0,47.507306763285044,1897-10-31,14.3
10.3,1887-01-31,1887,1,12.4,0.3,8.6,21.4,16.9,30.3,29.9,42.8,91.5,7.666666666666626,11.650000000000182,23.741666666666593,37.41250000000003,44.73888888888885,238.9,0.0,47.48485214242609,1897-11-30,8.4
13.2,1887-02-28,1887,2,10.3,12.4,0.3,8.6,21.4,16.9,25.9,71.8,86.9,11.966666666666626,11.033333333333514,22.683333333333263,34.97083333333337,42.69166666666663,238.9,0.0,47.464173703256954,1897-12-31,33.3
4.2,1887-03-31,1887,3,13.2,10.3,12.4,0.3,8.6,21.4,57.3,49.8,86.8,9.233333333333293,8.166666666666847,18.25833333333326,33.07083333333337,40.39722222222218,238.9,0.0,47.43809523809526,1898-01-31,30.2
6.9,1887-04-30,1887,4,4.2,13.2,10.3,12.4,0.3,8.6,43.7,55.0,76.1,8.099999999999959,7.883333333333514,15.191666666666594,31.066666666666702,38.474999999999966,238.9,0.0,47.4136746987952,1898-02-28,36.4
20.0,1887-05-31,1887,5,6.9,4.2,13.2,10.3,12.4,0.3,30.7,73.0,66.5,10.366666666666626,11.166666666666847,14.299999999999928,28.858333333333366,37.1833333333333,238.9,0.0,47.3971703792896,1898-03-31,38.3
15.7,1887-06-30,1887,6,20.0,6.9,4.2,13.2,10.3,12.4,27.1,83.7,51.2,14.19999999999996,11.716666666666846,13.349999999999929,26.025000000000034,36.19722222222219,238.9,0.0,47.37809867629364,1898-04-30,14.5
23.3,1887-07-31,1887,7,15.7,20.0,6.9,4.2,13.2,10.3,30.3,66.5,53.1,19.66666666666663,13.883333333333512,12.766666666666595,24.225000000000033,35.36944444444441,238.9,0.0,47.36361996392064,1898-05-31,25.8
21.4,1887-08-31,1887,8,23.3,15.7,20.0,6.9,4.2,13.2,16.9,50.0,55.8,20.133333333333294,15.25000000000018,13.141666666666595,23.033333333333363,34.41388888888886,238.9,0.0,47.348016826923086,1898-06-30,22.3
7.4,1887-09-30,1887,9,21.4,23.3,15.7,20.0,6.9,4.2,21.4,39.6,61.9,17.366666666666628,15.783333333333514,11.974999999999929,21.691666666666695,32.89999999999997,238.9,0.0,47.324024024024034,1898-07-31,9.0
6.6,1887-10-31,1887,10,7.4,21.4,23.3,15.7,20.0,6.9,8.6,38.7,47.8,11.799999999999962,15.733333333333512,11.80833333333326,20.354166666666696,31.755555555555524,238.9,0.0,47.29957983193278,1898-08-31,31.4
6.9,1887-11-30,1887,11,6.6,7.4,21.4,23.3,15.7,20.0,0.3,33.3,36.6,6.966666666666629,13.55000000000018,12.358333333333261,19.254166666666695,30.93055555555553,238.9,0.0,47.275344931013805,1898-09-30,34.8
20.7,1887-12-31,1887,12,6.9,6.6,7.4,21.4,23.3,15.7,12.4,21.7,47.2,11.399999999999961,14.383333333333512,13.049999999999926,19.21250000000003,30.194444444444418,238.9,0.0,47.25941247002399,1898-10-31,34.4
12.7,1888-01-31,1888,1,20.7,6.9,6.6,7.4,21.4,23.3,10.3,29.9,42.8,13.433333333333294,12.616666666666847,13.249999999999924,18.495833333333362,29.35833333333331,238.9,0.0,47.2387058118634,1898-11-30,30.9
7.1,1888-02-29,1888,2,12.7,20.7,6.9,6.6,7.4,21.4,13.2,25.9,71.8,13.499999999999963,10.233333333333514,12.74166666666659,17.71250000000003,27.56111111111109,238.9,0.0,47.21467065868264,1898-12-31,12.6
7.8,1888-03-31,1888,3,7.1,12.7,20.7,6.9,6.6,7.4,4.2,57.3,49.8,9.199999999999962,10.30000000000018,13.041666666666593,15.650000000000032,26.394444444444424,238.9,0.0,47.191083183722334,1899-01-31,19.5
5.1,1888-04-30,1888,4,7.8,7.1,12.7,20.7,6.9,6.6,6.9,43.7,55.0,6.666666666666629,10.05000000000018,12.891666666666593,14.0416666666667,25.00833333333331,238.9,0.0,47.1659090909091,1899-02-28,9.2
7.0,1888-05-31,1888,5,5.1,7.8,7.1,12.7,20.7,6.9,20.0,30.7,73.0,6.633333333333295,10.066666666666848,11.808333333333259,13.054166666666701,23.17499999999998,238.9,0.0,47.14190077704723,1899-03-31,18.1
7.1,1888-06-30,1888,6,7.0,5.1,7.8,7.1,12.7,20.7,15.7,27.1,83.7,6.39999999999996,7.800000000000181,11.091666666666592,12.220833333333367,21.047222222222203,238.9,0.0,47.11798088410993,1899-04-30,14.2
3.1,1888-07-31,1888,7,7.1,7.0,5.1,7.8,7.1,12.7,23.3,30.3,66.5,5.733333333333294,6.200000000000181,9.408333333333259,11.087500000000034,19.28611111111109,238.9,0.0,47.09170149253733,1899-05-31,7.7
2.8,1888-08-31,1888,8,3.1,7.1,7.0,5.1,7.8,7.1,21.4,16.9,50.0,4.333333333333294,5.483333333333515,7.85833333333326,10.500000000000034,17.97499999999998,238.9,0.0,47.065274463007185,1899-06-30,20.5
8.8,1888-09-30,1888,9,2.8,3.1,7.1,7.0,5.1,7.8,7.4,21.4,39.6,4.899999999999961,5.650000000000181,7.974999999999926,9.975000000000035,17.119444444444422,238.9,0.0,47.042456768038186,1899-07-31,13.5
2.1,1888-10-31,1888,10,8.8,2.8,3.1,7.1,7.0,5.1,6.6,8.6,38.7,4.566666666666628,5.150000000000181,7.599999999999926,9.704166666666701,16.102777777777753,238.9,0.0,47.015673420739006,1899-08-31,2.9
10.7,1888-11-30,1888,11,2.1,8.8,2.8,3.1,7.1,7.0,6.9,0.3,33.3,7.199999999999961,5.766666666666848,7.916666666666592,10.137500000000033,15.474999999999978,238.9,0.0,46.99404407385351,1899-09-30,8.4
6.7,1888-12-31,1888,12,10.7,2.1,8.8,2.8,3.1,7.1,20.7,12.4,21.7,6.499999999999961,5.700000000000181,6.749999999999925,9.900000000000032,15.058333333333312,238.9,0.0,46.970059523809546,1899-10-31,13.0
0.8,1889-01-31,1889,1,6.7,10.7,2.1,8.8,2.8,3.1,12.7,10.3,29.9,6.066666666666627,5.3166666666668485,5.758333333333258,9.5041666666667,14.249999999999979,238.9,0.0,46.94259369422965,1899-11-30,7.8
8.5,1889-02-28,1889,2,0.8,6.7,10.7,2.1,8.8,2.8,7.1,13.2,25.9,5.333333333333294,6.266666666666848,5.8749999999999245,9.308333333333367,13.766666666666644,238.9,0.0,46.919738406658766,1899-12-31,10.5
7.0,1889-03-31,1889,3,8.5,0.8,6.7,10.7,2.1,8.8,7.8,4.2,57.3,5.4333333333332945,5.966666666666849,5.808333333333258,9.425000000000034,12.369444444444422,238.9,0.0,46.8960190136661,1900-01-31,9.4
4.3,1889-04-30,1889,4,7.0,8.5,0.8,6.7,10.7,2.1,5.1,6.9,43.7,6.5999999999999615,6.333333333333514,5.741666666666592,9.3166666666667,11.274999999999979,238.9,0.0,46.870724465558226,1900-02-28,13.6
2.4,1889-05-31,1889,5,4.3,7.0,8.5,0.8,6.7,10.7,7.0,20.0,30.7,4.566666666666628,4.950000000000181,5.358333333333259,8.583333333333368,10.488888888888868,238.9,0.0,46.844332344213676,1900-03-31,8.6
